2.055  0.3932  0.5831  0.1641  0.1227  0.0372  0.0372  0.0372  0.0185  0  0  0
3.394  0.01739  0.5813  0.1637  0.1253  0.03709  0.03709  0.03709  0.01844  0  0  0
5.911  0.00008833  0.5807  0.1635  0.1263  0.03705  0.03705  0.03705  0.01842  0  0  0
3.979  0.004996  0.5811  0.1636  0.1257  0.03708  0.03708  0.03708  0.01843  0  0  0
5.298  0.0003163  0.5808  0.1635  0.1262  0.03706  0.03706  0.03706  0.01842  0  0  0
2.154  0.3138  0.5828  0.1641  0.123  0.03719  0.03719  0.03719  0.01849  0  0  0
4.408  0.00202  0.5809  0.1635  0.1259  0.03707  0.03707  0.03707  0.01844  0  0  0
2.417  0.1593  0.5823  0.1639  0.1238  0.03716  0.03716  0.03716  0.01847  0  0  0
4.302  0.002548  0.581  0.1635  0.1259  0.03707  0.03707  0.03707  0.01844  0  0  0
5.279  0.0003299  0.5808  0.1635  0.1262  0.03706  0.03706  0.03706  0.01843  0  0  0
4.393  0.002115  0.5809  0.1635  0.1259  0.03707  0.03707  0.03707  0.01843  0  0  0
2.946  0.04585  0.5817  0.1637  0.1248  0.03711  0.03711  0.03711  0.01846  0  0  0
3.062  0.03611  0.5816  0.1637  0.1249  0.03711  0.03711  0.03711  0.01845  0  0  0
4.062  0.004237  0.581  0.1636  0.1257  0.03707  0.03707  0.03707  0.01843  0  0  0
2.034  0.4279  0.5831  0.1642  0.1226  0.03721  0.03721  0.03721  0.0185  0  0  0
4.737  0.00102  0.5809  0.1635  0.126  0.03706  0.03706  0.03706  0.01843  0  0  0
3.406  0.01668  0.5813  0.1637  0.1253  0.03709  0.03709  0.03709  0.01845  0  0  0
4.906  0.0007188  0.5808  0.1635  0.1261  0.03706  0.03706  0.03706  0.01843  0  0  0
4.227  0.002953  0.581  0.1636  0.1258  0.03707  0.03707  0.03707  0.01843  0  0  0
2.584  0.1074  0.5821  0.1639  0.1242  0.03714  0.03714  0.03714  0.01847  0  0  0
3.429  0.01595  0.5813  0.1636  0.1253  0.03709  0.03709  0.03709  0.01845  0  0  0
3.13  0.03063  0.5815  0.1637  0.125  0.0371  0.0371  0.0371  0.01845  0  0  0
4.445  0.001917  0.5809  0.1635  0.1259  0.03707  0.03707  0.03707  0.01843  0  0  0
2.233  0.2543  0.5827  0.164  0.1233  0.03718  0.03718  0.03718  0.0185  0  0  0
5.797  0.0001121  0.5807  0.1635  0.1263  0.03705  0.03705  0.03705  0.01843  0  0  0
2.6  0.1027  0.5821  0.1639  0.1242  0.03714  0.03714  0.03714  0.01848  0  0  0
4.873  0.0007863  0.5808  0.1635  0.1261  0.03706  0.03706  0.03706  0.01843  0  0  0
2.768  0.0696  0.5819  0.1638  0.1245  0.03713  0.03713  0.03713  0.01846  0  0  0
3.393  0.01739  0.5813  0.1637  0.1253  0.03709  0.03709  0.03709  0.01844  0  0  0
3.655  0.00998  0.5812  0.1636  0.1255  0.03708  0.03708  0.03708  0.01844  0  0  0
3.445  0.01569  0.5813  0.1636  0.1253  0.03709  0.03709  0.03709  0.01845  0  0  0
4.275  0.002646  0.581  0.1635  0.1258  0.03707  0.03707  0.03707  0.01843  0  0  0
4.026  0.004544  0.5811  0.1636  0.1257  0.03707  0.03707  0.03707  0.01844  0  0  0
3.315  0.02073  0.5814  0.1637  0.1252  0.0371  0.0371  0.0371  0.01844  0  0  0
2.037  0.4148  0.5831  0.1642  0.1226  0.03721  0.03721  0.03721  0.01851  0  0  0
2.826  0.06077  0.5818  0.1638  0.1246  0.03712  0.03712  0.03712  0.01846  0  0  0
5.012  0.0005823  0.5808  0.1635  0.1261  0.03706  0.03706  0.03706  0.01843  0  0  0
4.162  0.003425  0.581  0.1636  0.1258  0.03707  0.03707  0.03707  0.01844  0  0  0
3.949  0.005323  0.5811  0.1636  0.1257  0.03708  0.03708  0.03708  0.01844  0  0  0
2.017  0.4368  0.5832  0.1642  0.1225  0.03721  0.03721  0.03721  0.01851  0  0  0
2.934  0.04818  0.5817  0.1637  0.1248  0.03711  0.03711  0.03711  0.01847  0  0  0
5.705  0.0001381  0.5807  0.1635  0.1263  0.03705  0.03705  0.03705  0.01842  0  0  0
3.834  0.006858  0.5811  0.1636  0.1256  0.03708  0.03708  0.03708  0.01844  0  0  0
4.359  0.002268  0.5809  0.1635  0.1259  0.03707  0.03707  0.03707  0.01843  0  0  0
5.782  0.0001162  0.5807  0.1635  0.1263  0.03705  0.03705  0.03705  0.01843  0  0  0
3.401  0.01711  0.5813  0.1637  0.1253  0.03709  0.03709  0.03709  0.01845  0  0  0
5.307  0.0003135  0.5807  0.1635  0.1262  0.03706  0.03706  0.03706  0.01842  0  0  0
5.181  0.0004088  0.5808  0.1635  0.1261  0.03706  0.03706  0.03706  0.01843  0  0  0
3.292  0.0217  0.5814  0.1637  0.1252  0.0371  0.0371  0.0371  0.01845  0  0  0
2.945  0.04709  0.5817  0.1637  0.1248  0.03711  0.03711  0.03711  0.01845  0  0  0
2.967  0.04428  0.5817  0.1637  0.1248  0.03711  0.03711  0.03711  0.01845  0  0  0
5.107  0.0004733  0.5808  0.1635  0.1261  0.03706  0.03706  0.03706  0.01843  0  0  0
3.845  0.006522  0.5811  0.1636  0.1256  0.03708  0.03708  0.03708  0.01843  0  0  0
5.797  0.0001121  0.5807  0.1635  0.1263  0.03705  0.03705  0.03705  0.01842  0  0  0
3.751  0.008098  0.5812  0.1636  0.1256  0.03708  0.03708  0.03708  0.01844  0  0  0
5.679  0.0001447  0.5807  0.1635  0.1263  0.03705  0.03705  0.03705  0.01843  0  0  0
4.819  0.0008679  0.5808  0.1635  0.126  0.03706  0.03706  0.03706  0.01842  0  0  0
3.115  0.03169  0.5815  0.1637  0.125  0.03711  0.03711  0.03711  0.01844  0  0  0
4.603  0.001366  0.5809  0.1635  0.126  0.03706  0.03706  0.03706  0.01843  0  0  0
4.46  0.001826  0.5809  0.1635  0.1259  0.03707  0.03707  0.03707  0.01843  0  0  0
4.403  0.002082  0.5809  0.1635  0.1259  0.03707  0.03707  0.03707  0.01843  0  0  0
2.149  0.3138  0.5829  0.1641  0.123  0.03719  0.03719  0.03719  0.01849  0  0  0
4.39  0.002115  0.5809  0.1635  0.1259  0.03707  0.03707  0.03707  0.01844  0  0  0
4.609  0.001344  0.5809  0.1635  0.126  0.03706  0.03706  0.03706  0.01843  0  0  0
4.654  0.001227  0.5809  0.1635  0.126  0.03706  0.03706  0.03706  0.01843  0  0  0
2.504  0.1301  0.5822  0.1639  0.124  0.03715  0.03715  0.03715  0.01848  0  0  0
4.554  0.001522  0.5809  0.1635  0.126  0.03706  0.03706  0.03706  0.01843  0  0  0
3.387  0.01739  0.5814  0.1637  0.1253  0.03709  0.03709  0.03709  0.01844  0  0  0
5.207  0.0003834  0.5808  0.1635  0.1262  0.03706  0.03706  0.03706  0.01843  0  0  0
2.633  0.09641  0.582  0.1638  0.1243  0.03714  0.03714  0.03714  0.01846  0  0  0
4.848  0.0008195  0.5808  0.1635  0.1261  0.03706  0.03706  0.03706  0.01843  0  0  0
5.256  0.0003474  0.5808  0.1635  0.1262  0.03706  0.03706  0.03706  0.01842  0  0  0
4.807  0.0008839  0.5808  0.1635  0.126  0.03706  0.03706  0.03706  0.01843  0  0  0
4.168  0.003335  0.581  0.1636  0.1258  0.03707  0.03707  0.03707  0.01844  0  0  0
5.098  0.0004801  0.5808  0.1635  0.1261  0.03706  0.03706  0.03706  0.01842  0  0  0
3.044  0.03741  0.5816  0.1637  0.1249  0.03711  0.03711  0.03711  0.01845  0  0  0
3.289  0.0217  0.5814  0.1637  0.1252  0.0371  0.0371  0.0371  0.01845  0  0  0
4.799  0.0009005  0.5808  0.1635  0.126  0.03706  0.03706  0.03706  0.01843  0  0  0
3.066  0.03537  0.5816  0.1637  0.1249  0.03711  0.03711  0.03711  0.01845  0  0  0
3.913  0.005792  0.5811  0.1636  0.1257  0.03708  0.03708  0.03708  0.01844  0  0  0
5.506  0.0002059  0.5807  0.1635  0.1262  0.03705  0.03705  0.03705  0.01843  0  0  0
5.926  0.00008553  0.5807  0.1635  0.1263  0.03705  0.03705  0.03705  0.01842  0  0  0
5.095  0.0004947  0.5808  0.1635  0.1261  0.03706  0.03706  0.03706  0.01843  0  0  0
4.06  0.004237  0.581  0.1636  0.1257  0.03707  0.03707  0.03707  0.01844  0  0  0
4.347  0.002294  0.5809  0.1635  0.1259  0.03707  0.03707  0.03707  0.01843  0  0  0
4.282  0.002646  0.581  0.1635  0.1258  0.03707  0.03707  0.03707  0.01843  0  0  0
2.518  0.1244  0.5822  0.1639  0.124  0.03715  0.03715  0.03715  0.01847  0  0  0
3.733  0.008446  0.5812  0.1636  0.1255  0.03708  0.03708  0.03708  0.01844  0  0  0
3.26  0.02309  0.5814  0.1637  0.1251  0.0371  0.0371  0.0371  0.01845  0  0  0
3.037  0.03741  0.5816  0.1637  0.1249  0.03711  0.03711  0.03711  0.01845  0  0  0
5.485  0.0002185  0.5807  0.1635  0.1262  0.03705  0.03705  0.03705  0.01843  0  0  0
2.993  0.04226  0.5816  0.1637  0.1248  0.03711  0.03711  0.03711  0.01845  0  0  0
3.16  0.02882  0.5815  0.1637  0.125  0.0371  0.0371  0.0371  0.01845  0  0  0
5.051  0.0005378  0.5808  0.1635  0.1261  0.03706  0.03706  0.03706  0.01843  0  0  0
3.289  0.0217  0.5814  0.1637  0.1252  0.0371  0.0371  0.0371  0.01845  0  0  0
3.631  0.01045  0.5812  0.1636  0.1255  0.03709  0.03709  0.03709  0.01844  0  0  0
4.492  0.001715  0.5809  0.1635  0.1259  0.03707  0.03707  0.03707  0.01843  0  0  0
4.014  0.004643  0.5811  0.1636  0.1257  0.03707  0.03707  0.03707  0.01844  0  0  0
2.391  0.1705  0.5824  0.1639  0.1237  0.03716  0.03716  0.03716  0.01847  0  0  0
5.967  0.00007882  0.5807  0.1635  0.1263  0.03705  0.03705  0.03705  0.01843  0  0  0
2.694  0.08324  0.5819  0.1638  0.1244  0.03713  0.03713  0.03713  0.01846  0  0  0
5.9  0.00009091  0.5807  0.1635  0.1263  0.03705  0.03705  0.03705  0.01842  0  0  0
3.763  0.007925  0.5812  0.1636  0.1256  0.03708  0.03708  0.03708  0.01845  0  0  0
5.187  0.0004021  0.5808  0.1635  0.1261  0.03706  0.03706  0.03706  0.01843  0  0  0
5.194  0.0004021  0.5808  0.1635  0.1261  0.03706  0.03706  0.03706  0.01843  0  0  0
3.527  0.01294  0.5813  0.1636  0.1254  0.03709  0.03709  0.03709  0.01844  0  0  0
5.69  0.0001422  0.5807  0.1635  0.1263  0.03705  0.03705  0.03705  0.01843  0  0  0
3.046  0.03686  0.5816  0.1637  0.1249  0.03711  0.03711  0.03711  0.01845  0  0  0
2.615  0.09842  0.582  0.1638  0.1242  0.03714  0.03714  0.03714  0.01846  0  0  0
4.66  0.001208  0.5809  0.1635  0.126  0.03706  0.03706  0.03706  0.01843  0  0  0
5.501  0.0002096  0.5807  0.1635  0.1262  0.03705  0.03705  0.03705  0.01843  0  0  0
4.25  0.002806  0.581  0.1635  0.1258  0.03707  0.03707  0.03707  0.01844  0  0  0
4.009  0.004643  0.5811  0.1636  0.1257  0.03708  0.03708  0.03708  0.01843  0  0  0
2.228  0.2543  0.5827  0.164  0.1233  0.03718  0.03718  0.03718  0.01848  0  0  0
3.449  0.01548  0.5813  0.1636  0.1253  0.03709  0.03709  0.03709  0.01844  0  0  0
2.741  0.07439  0.5819  0.1638  0.1245  0.03713  0.03713  0.03713  0.01847  0  0  0
2.991  0.04226  0.5816  0.1637  0.1248  0.03711  0.03711  0.03711  0.01845  0  0  0
5.724  0.0001323  0.5807  0.1635  0.1263  0.03705  0.03705  0.03705  0.01842  0  0  0
5.235  0.0003685  0.5808  0.1635  0.1262  0.03706  0.03706  0.03706  0.01843  0  0  0
2.59  0.1056  0.5821  0.1639  0.1242  0.03714  0.03714  0.03714  0.01847  0  0  0
5.998  0.00007354  0.5807  0.1635  0.1263  0.03705  0.03705  0.03705  0.01843  0  0  0
3.736  0.008271  0.5812  0.1636  0.1255  0.03708  0.03708  0.03708  0.01844  0  0  0
3.072  0.03537  0.5816  0.1637  0.1249  0.03711  0.03711  0.03711  0.01845  0  0  0
2.174  0.297  0.5828  0.1641  0.1231  0.03719  0.03719  0.03719  0.0185  0  0  0
3.345  0.01915  0.5814  0.1637  0.1252  0.0371  0.0371  0.0371  0.01844  0  0  0
2.697  0.08134  0.5819  0.1638  0.1244  0.03713  0.03713  0.03713  0.01847  0  0  0
4.422  0.001987  0.5809  0.1635  0.1259  0.03707  0.03707  0.03707  0.01843  0  0  0
3.324  0.02025  0.5814  0.1637  0.1252  0.0371  0.0371  0.0371  0.01845  0  0  0
2.011  0.4493  0.5832  0.1642  0.1225  0.03721  0.03721  0.03721  0.0185  0  0  0
3.22  0.02528  0.5815  0.1637  0.1251  0.0371  0.0371  0.0371  0.01844  0  0  0
3.093  0.03362  0.5816  0.1637  0.125  0.03711  0.03711  0.03711  0.01844  0  0  0
4.734  0.001043  0.5809  0.1635  0.126  0.03706  0.03706  0.03706  0.01843  0  0  0
3.331  0.01996  0.5814  0.1637  0.1252  0.0371  0.0371  0.0371  0.01845  0  0  0
4.024  0.004575  0.5811  0.1636  0.1257  0.03707  0.03707  0.03707  0.01844  0  0  0
5.243  0.0003594  0.5808  0.1635  0.1262  0.03706  0.03706  0.03706  0.01843  0  0  0
3.796  0.007324  0.5811  0.1636  0.1256  0.03708  0.03708  0.03708  0.01844  0  0  0
3.67  0.009562  0.5812  0.1636  0.1255  0.03708  0.03708  0.03708  0.01844  0  0  0
2.325  0.1981  0.5825  0.164  0.1236  0.03717  0.03717  0.03717  0.01848  0  0  0
4.451  0.00187  0.5809  0.1635  0.1259  0.03707  0.03707  0.03707  0.01843  0  0  0
5.682  0.0001447  0.5807  0.1635  0.1263  0.03705  0.03705  0.03705  0.01842  0  0  0
2.528  0.1215  0.5822  0.1639  0.1241  0.03714  0.03714  0.03714  0.01848  0  0  0
5.358  0.0002817  0.5807  0.1635  0.1262  0.03705  0.03705  0.03705  0.01843  0  0  0
4.97  0.0006288  0.5808  0.1635  0.1261  0.03706  0.03706  0.03706  0.01843  0  0  0
2.843  0.05915  0.5818  0.1638  0.1246  0.03712  0.03712  0.03712  0.01846  0  0  0
4.24  0.002879  0.581  0.1636  0.1258  0.03707  0.03707  0.03707  0.01843  0  0  0
4.624  0.001308  0.5809  0.1635  0.126  0.03706  0.03706  0.03706  0.01843  0  0  0
5.481  0.0002185  0.5807  0.1635  0.1262  0.03705  0.03705  0.03705  0.01843  0  0  0
4.018  0.004575  0.5811  0.1636  0.1257  0.03708  0.03708  0.03708  0.01843  0  0  0
3.134  0.03063  0.5815  0.1637  0.125  0.0371  0.0371  0.0371  0.01845  0  0  0
3.846  0.006522  0.5811  0.1636  0.1256  0.03708  0.03708  0.03708  0.01844  0  0  0
4.747  0.0009981  0.5808  0.1635  0.126  0.03706  0.03706  0.03706  0.01843  0  0  0
2.69  0.08324  0.5819  0.1638  0.1244  0.03713  0.03713  0.03713  0.01847  0  0  0
2.168  0.297  0.5828  0.1641  0.1231  0.03719  0.03719  0.03719  0.01849  0  0  0
5.172  0.0004176  0.5808  0.1635  0.1261  0.03706  0.03706  0.03706  0.01843  0  0  0
4.237  0.002879  0.581  0.1636  0.1258  0.03707  0.03707  0.03707  0.01843  0  0  0
4.658  0.001208  0.5809  0.1635  0.126  0.03706  0.03706  0.03706  0.01843  0  0  0
2.114  0.3466  0.5829  0.1641  0.1229  0.0372  0.0372  0.0372  0.0185  0  0  0
5.759  0.0001206  0.5807  0.1635  0.1263  0.03705  0.03705  0.03705  0.01842  0  0  0
4.308  0.002488  0.581  0.1635  0.1259  0.03707  0.03707  0.03707  0.01843  0  0  0
2.534  0.1215  0.5821  0.1639  0.1241  0.03714  0.03714  0.03714  0.01848  0  0  0
2.757  0.07052  0.5819  0.1638  0.1245  0.03713  0.03713  0.03713  0.01846  0  0  0
4.262  0.00277  0.581  0.1635  0.1258  0.03707  0.03707  0.03707  0.01843  0  0  0
5.537  0.0001934  0.5807  0.1635  0.1262  0.03705  0.03705  0.03705  0.01842  0  0  0
5.289  0.0003246  0.5808  0.1635  0.1262  0.03706  0.03706  0.03706  0.01842  0  0  0
2.461  0.144  0.5823  0.1639  0.1239  0.03715  0.03715  0.03715  0.01847  0  0  0
3.566  0.01184  0.5812  0.1636  0.1254  0.03709  0.03709  0.03709  0.01845  0  0  0
5.466  0.0002229  0.5807  0.1635  0.1262  0.03705  0.03705  0.03705  0.01843  0  0  0
2.947  0.04585  0.5817  0.1637  0.1248  0.03711  0.03711  0.03711  0.01845  0  0  0
3.497  0.01383  0.5813  0.1636  0.1254  0.03709  0.03709  0.03709  0.01845  0  0  0
2.582  0.1074  0.5821  0.1639  0.1242  0.03714  0.03714  0.03714  0.01846  0  0  0
5.314  0.0003135  0.5807  0.1635  0.1262  0.03706  0.03706  0.03706  0.01843  0  0  0
2.897  0.05137  0.5817  0.1638  0.1247  0.03712  0.03712  0.03712  0.01845  0  0  0
2.352  0.1885  0.5824  0.164  0.1236  0.03716  0.03716  0.03716  0.01849  0  0  0
3.285  0.0217  0.5814  0.1637  0.1252  0.0371  0.0371  0.0371  0.01845  0  0  0
2.368  0.1782  0.5824  0.164  0.1237  0.03716  0.03716  0.03716  0.01848  0  0  0
5.369  0.0002719  0.5807  0.1635  0.1262  0.03705  0.03705  0.03705  0.01843  0  0  0
5.519  0.0002016  0.5807  0.1635  0.1262  0.03705  0.03705  0.03705  0.01843  0  0  0
3.065  0.03611  0.5816  0.1637  0.1249  0.03711  0.03711  0.03711  0.01845  0  0  0
3.691  0.009219  0.5812  0.1636  0.1255  0.03708  0.03708  0.03708  0.01844  0  0  0
2.474  0.1407  0.5822  0.1639  0.1239  0.03715  0.03715  0.03715  0.01847  0  0  0
5.031  0.0005614  0.5808  0.1635  0.1261  0.03706  0.03706  0.03706  0.01843  0  0  0
2.727  0.07604  0.5819  0.1638  0.1244  0.03713  0.03713  0.03713  0.01846  0  0  0
2.669  0.08732  0.582  0.1638  0.1243  0.03713  0.03713  0.03713  0.01847  0  0  0
3.589  0.01134  0.5812  0.1636  0.1254  0.03709  0.03709  0.03709  0.01844  0  0  0
3.388  0.01739  0.5813  0.1637  0.1253  0.03709  0.03709  0.03709  0.01845  0  0  0
3.307  0.02073  0.5814  0.1637  0.1252  0.0371  0.0371  0.0371  0.01845  0  0  0
3.553  0.01238  0.5813  0.1636  0.1254  0.03709  0.03709  0.03709  0.01844  0  0  0
4.909  0.0007188  0.5808  0.1635  0.1261  0.03706  0.03706  0.03706  0.01843  0  0  0
3.475  0.01477  0.5813  0.1636  0.1253  0.03709  0.03709  0.03709  0.01844  0  0  0
3.775  0.007781  0.5811  0.1636  0.1256  0.03708  0.03708  0.03708  0.01844  0  0  0
5.996  0.00007354  0.5807  0.1635  0.1263  0.03705  0.03705  0.03705  0.01842  0  0  0
3.823  0.007003  0.5811  0.1636  0.1256  0.03708  0.03708  0.03708  0.01844  0  0  0
2.662  0.0894  0.582  0.1638  0.1243  0.03713  0.03713  0.03713  0.01846  0  0  0
4.001  0.004777  0.5811  0.1636  0.1257  0.03708  0.03708  0.03708  0.01844  0  0  0
2.995  0.04226  0.5816  0.1637  0.1248  0.03711  0.03711  0.03711  0.01845  0  0  0
3.386  0.01739  0.5813  0.1637  0.1253  0.03709  0.03709  0.03709  0.01845  0  0  0
2.536  0.1189  0.5821  0.1639  0.1241  0.03714  0.03714  0.03714  0.01847  0  0  0
4.564  0.00149  0.5809  0.1635  0.126  0.03706  0.03706  0.03706  0.01843  0  0  0
2.461  0.144  0.5823  0.1639  0.1239  0.03715  0.03715  0.03715  0.01847  0  0  0
4.784  0.0009459  0.5808  0.1635  0.126  0.03706  0.03706  0.03706  0.01843  0  0  0
5.859  0.00009914  0.5807  0.1635  0.1263  0.03705  0.03705  0.03705  0.01843  0  0  0
2.817  0.06183  0.5818  0.1638  0.1246  0.03712  0.03712  0.03712  0.01846  0  0  0
4.859  0.0007983  0.5808  0.1635  0.1261  0.03706  0.03706  0.03706  0.01843  0  0  0
4.233  0.002953  0.581  0.1636  0.1258  0.03707  0.03707  0.03707  0.01843  0  0  0
3.294  0.0217  0.5814  0.1637  0.1252  0.0371  0.0371  0.0371  0.01845  0  0  0
2.502  0.1301  0.5822  0.1639  0.124  0.03715  0.03715  0.03715  0.01847  0  0  0
3.804  0.007324  0.5811  0.1636  0.1256  0.03708  0.03708  0.03708  0.01844  0  0  0
5.98  0.00007701  0.5807  0.1635  0.1263  0.03705  0.03705  0.03705  0.01842  0  0  0
4.851  0.0008195  0.5808  0.1635  0.1261  0.03706  0.03706  0.03706  0.01843  0  0  0
5.633  0.0001605  0.5807  0.1635  0.1262  0.03705  0.03705  0.03705  0.01843  0  0  0
2.879  0.05376  0.5817  0.1638  0.1247  0.03712  0.03712  0.03712  0.01847  0  0  0
4.05  0.004284  0.581  0.1636  0.1257  0.03707  0.03707  0.03707  0.01844  0  0  0
4.076  0.004041  0.581  0.1636  0.1257  0.03707  0.03707  0.03707  0.01844  0  0  0
5.574  0.0001805  0.5807  0.1635  0.1262  0.03705  0.03705  0.03705  0.01843  0  0  0
4.058  0.004237  0.581  0.1636  0.1257  0.03707  0.03707  0.03707  0.01844  0  0  0
5.669  0.0001476  0.5807  0.1635  0.1263  0.03705  0.03705  0.03705  0.01842  0  0  0
4.893  0.0007487  0.5808  0.1635  0.1261  0.03706  0.03706  0.03706  0.01843  0  0  0
2.076  0.3748  0.583  0.1641  0.1227  0.0372  0.0372  0.0372  0.0185  0  0  0
2.065  0.3932  0.5831  0.1641  0.1227  0.0372  0.0372  0.0372  0.0185  0  0  0
4.465  0.001826  0.5809  0.1635  0.1259  0.03707  0.03707  0.03707  0.01844  0  0  0
5.682  0.0001447  0.5807  0.1635  0.1263  0.03705  0.03705  0.03705  0.01842  0  0  0
4.655  0.001227  0.5809  0.1635  0.126  0.03706  0.03706  0.03706  0.01843  0  0  0
4.031  0.004544  0.5811  0.1636  0.1257  0.03707  0.03707  0.03707  0.01843  0  0  0
3.353  0.01915  0.5814  0.1637  0.1252  0.03709  0.03709  0.03709  0.01845  0  0  0
4.661  0.001208  0.5809  0.1635  0.126  0.03706  0.03706  0.03706  0.01843  0  0  0
2.604  0.1027  0.5821  0.1639  0.1242  0.03714  0.03714  0.03714  0.01846  0  0  0
4.477  0.00175  0.5809  0.1635  0.1259  0.03707  0.03707  0.03707  0.01843  0  0  0
3.364  0.01862  0.5814  0.1637  0.1252  0.03709  0.03709  0.03709  0.01845  0  0  0
3.392  0.01739  0.5813  0.1637  0.1253  0.03709  0.03709  0.03709  0.01845  0  0  0
2.47  0.1407  0.5822  0.1639  0.1239  0.03715  0.03715  0.03715  0.01847  0  0  0
5.695  0.0001422  0.5807  0.1635  0.1263  0.03705  0.03705  0.03705  0.01842  0  0  0
4.156  0.003425  0.581  0.1636  0.1258  0.03707  0.03707  0.03707  0.01843  0  0  0
4.757  0.0009796  0.5808  0.1635  0.126  0.03706  0.03706  0.03706  0.01843  0  0  0
4.108  0.003809  0.581  0.1636  0.1258  0.03707  0.03707  0.03707  0.01843  0  0  0
4.149  0.003485  0.581  0.1636  0.1258  0.03707  0.03707  0.03707  0.01844  0  0  0
3.493  0.01403  0.5813  0.1636  0.1254  0.03709  0.03709  0.03709  0.01844  0  0  0
3.617  0.01066  0.5812  0.1636  0.1255  0.03709  0.03709  0.03709  0.01844  0  0  0
3.014  0.04018  0.5816  0.1637  0.1249  0.03711  0.03711  0.03711  0.01846  0  0  0
4.178  0.003283  0.581  0.1636  0.1258  0.03707  0.03707  0.03707  0.01843  0  0  0
4.452  0.00187  0.5809  0.1635  0.1259  0.03707  0.03707  0.03707  0.01843  0  0  0
3.467  0.01477  0.5813  0.1636  0.1253  0.03709  0.03709  0.03709  0.01845  0  0  0
5.351  0.0002874  0.5807  0.1635  0.1262  0.03705  0.03705  0.03705  0.01842  0  0  0
2.89  0.05281  0.5817  0.1638  0.1247  0.03712  0.03712  0.03712  0.01845  0  0  0
4.406  0.00202  0.5809  0.1635  0.1259  0.03707  0.03707  0.03707  0.01843  0  0  0
4.002  0.004777  0.5811  0.1636  0.1257  0.03708  0.03708  0.03708  0.01844  0  0  0
5.173  0.0004176  0.5808  0.1635  0.1261  0.03706  0.03706  0.03706  0.01843  0  0  0
2.708  0.07956  0.5819  0.1638  0.1244  0.03713  0.03713  0.03713  0.01847  0  0  0
5.05  0.0005378  0.5808  0.1635  0.1261  0.03706  0.03706  0.03706  0.01842  0  0  0
