2120.  2.12  1.  0
2130.  2.13  1.  0
2140.  2.14  1.  0
2150.  2.15  1.  0
2160.  2.16  1.  0
2170.  2.17  1.  0
2180.  2.18  1.  0
2190.  2.19  1.  0
2200.  2.2  1.  0
2210.  2.21  1.  0
2220.  2.22  1.  0
2230.  2.23  1.  0
2240.  2.24  1.  0
2250.  2.25  1.  0
2260.  2.26  1.  0
2270.  2.27  1.  0
2280.  2.28  1.  0
2290.  2.29  1.  0
2300.  2.3  1.  0
2310.  2.31  1.  0
2320.  2.32  1.  0
2330.  2.33  1.  0
2340.  2.34  1.  0
2350.  2.35  1.  0
2360.  2.36  1.  0
2370.  2.37  1.  0
2380.  2.38  1.  0
2390.  2.39  1.  0
2400.  2.4  1.  0
2410.  2.41  1.  0
2420.  2.42  1.  0
2430.  2.43  1.  0
2440.  2.44  1.  0
2450.  2.45  1.  0
2460.  2.46  1.  0
2470.  2.47  1.  0
2480.  2.48  1.  0
2490.  2.49  1.  0
2500.  2.5  1.  0
2510.  2.51  1.  0
2520.  2.52  1.  0
2530.  2.53  1.  0
2540.  2.54  1.  0
2550.  2.55  1.  0
2560.  2.56  1.  0
2570.  2.57  1.  0
2580.  2.58  1.  0
2590.  2.59  1.  0
2600.  2.6  1.  0
2610.  2.61  1.  0
2620.  2.62  1.  0
2630.  2.63  1.  0
2640.  2.64  1.  0
2650.  2.65  1.  0
2660.  2.66  1.  0
2670.  2.67  1.  0
2680.  2.68  1.  0
2690.  2.69  1.  0
2700.  2.7  1.  0
2710.  2.71  1.  0
2720.  2.72  1.  0
2730.  2.73  1.  0
2740.  2.74  1.  0
2750.  2.75  1.  0
2760.  2.76  1.  0
2770.  2.77  1.  0
2780.  2.78  1.  0
2790.  2.79  1.  0
2800.  2.8  1.  0
2810.  2.81  1.  0
2820.  2.82  1.  0
2830.  2.83  1.  0
2840.  2.84  1.  0
2850.  2.85  1.  0
2860.  2.86  1.  0
2870.  2.87  1.  0
2880.  2.88  1.  0
2890.  2.89  1.  0
2900.  2.9  1.  0
2910.  2.91  1.  0
2920.  2.92  1.  0
2930.  2.93  1.  0
2940.  2.94  1.  0
2950.  2.95  1.  0
2960.  2.96  1.  0
2970.  2.97  1.  0
2980.  2.98  1.  0
2990.  2.99  1.  0
3000.  3.  1.  0
3010.  3.01  1.  0
3020.  3.02  1.  0
3030.  3.03  1.  0
3040.  3.04  1.  0
3050.  3.05  1.  0
3060.  3.06  1.  0
3070.  3.07  1.  0
3080.  3.08  1.  0
3090.  3.09  1.  0
3100.  3.1  1.  0
3110.  3.11  1.  0
3120.  3.12  1.  0
3130.  3.13  1.  0
3140.  3.14  1.  0
3150.  3.15  1.  0
3160.  3.16  1.  0
3170.  3.17  1.  0
3180.  3.18  1.  0
3190.  3.19  1.  0
3200.  3.2  1.  0
3210.  3.21  1.  0
3220.  3.22  1.  0
3230.  3.23  1.  0
3240.  3.24  1.  0
3250.  3.25  1.  0
3260.  3.26  1.  0
3270.  3.27  1.  0
3280.  3.28  1.  0
3290.  3.29  1.  0
3300.  3.3  1.  0
3310.  3.31  1.  0
3320.  3.32  1.  0
3330.  3.33  1.  0
3340.  3.34  1.  0
3350.  3.35  1.  0
3360.  3.36  1.  0
3370.  3.37  1.  0
3380.  3.38  1.  0
3390.  3.39  1.  0
3400.  3.4  1.  0
3410.  3.41  1.  0
3420.  3.42  1.  0
3430.  3.43  1.  0
3440.  3.44  1.  0
3450.  3.45  1.  0
3460.  3.46  1.  0
3470.  3.47  1.  0
3480.  3.48  1.  0
3490.  3.49  1.  0
3500.  3.5  1.  0
3510.  3.51  1.  0
3520.  3.52  1.  0
3530.  3.53  1.  0
3540.  3.54  1.  0
3550.  3.55  1.  0
3560.  3.56  1.  0
3570.  3.57  1.  0
3580.  3.58  1.  0
3590.  3.59  1.  0
3600.  3.6  1.  0
3610.  3.61  1.  0
3620.  3.62  1.  0
3630.  3.63  1.  0
3640.  3.64  1.  0
3650.  3.65  1.  0
3660.  3.66  1.  0
3670.  3.67  1.  0
3680.  3.68  1.  0
3690.  3.69  1.  0
3700.  3.7  1.  0
3710.  3.71  1.  0
3720.  3.72  1.  0
3730.  3.73  1.  0
3740.  3.74  1.  0
3750.  3.75  1.  0
3760.  3.76  1.  0
3770.  3.77  1.  0
3780.  3.78  1.  0
3790.  3.79  1.  0
3800.  3.8  1.  0
3810.  3.81  1.  0
3820.  3.82  1.  0
3830.  3.83  1.  0
3840.  3.84  1.  0
3850.  3.85  1.  0
3860.  3.86  1.  0
3870.  3.87  1.  0
3880.  3.88  1.  0
3890.  3.89  1.  0
3900.  3.9  1.  0
3910.  3.91  1.  0
3920.  3.92  1.  0
3930.  3.93  1.  0
3940.  3.94  1.  0
3950.  3.95  1.  0
3960.  3.96  1.  0
3970.  3.97  1.  0
3980.  3.98  1.  0
3990.  3.99  1.  0
4000.  4.  1.  0
4010.  4.01  1.  0
4020.  4.02  1.  0
4030.  4.03  1.  0
4040.  4.04  1.  0
4050.  4.05  1.  0
4060.  4.06  1.  0
4070.  4.07  1.  0
4080.  4.08  1.  0
4090.  4.09  1.  0
4100.  4.1  1.  0
4110.  4.11  1.  0
4120.  4.12  1.  0
4130.  4.13  1.  0
4140.  4.14  1.  0
4150.  4.15  1.  0
4160.  4.16  1.  0
4170.  4.17  1.  0
4180.  4.18  1.  0
4190.  4.19  1.  0
4200.  4.2  1.  0
4210.  4.21  1.  0
4220.  4.22  1.  0
4230.  4.23  1.  0
4240.  4.24  1.  0
4250.  4.25  1.  0
4260.  4.26  1.  0
4270.  4.27  1.  0
4280.  4.28  1.  0
4290.  4.29  1.  0
4300.  4.3  1.  0
4310.  4.31  1.  0
4320.  4.32  1.  0
4330.  4.33  1.  0
4340.  4.34  1.  0
4350.  4.35  1.  0
4360.  4.36  1.  0
4370.  4.37  1.  0
4380.  4.38  1.  0
4390.  4.39  1.  0
4400.  4.4  1.  0
4410.  4.41  1.  0
4420.  4.42  1.  0
4430.  4.43  1.  0
4440.  4.44  1.  0
4450.  4.45  1.  0
4460.  4.46  1.  0
4470.  4.47  1.  0
4480.  4.48  1.  0
4490.  4.49  1.  0
4500.  4.5  1.  0
4510.  4.51  1.  0
4520.  4.52  1.  0
4530.  4.53  1.  0
4540.  4.54  1.  0
4550.  4.55  1.  0
4560.  4.56  1.  0
4570.  4.57  1.  0
4580.  4.58  1.  0
4590.  4.59  1.  0
4600.  4.6  1.  0
4610.  4.61  1.  0
4620.  4.62  1.  0
4630.  4.63  1.  0
4640.  4.64  1.  0
4650.  4.65  1.  0
4660.  4.66  1.  0
4670.  4.67  1.  0
4680.  4.68  1.  0
4690.  4.69  1.  0
4700.  4.7  1.  0
4710.  4.71  1.  0
4720.  4.72  1.  0
4730.  4.73  1.  0
4740.  4.74  1.  0
4750.  4.75  1.  0
4760.  4.76  1.  0
4770.  4.77  1.  0
4780.  4.78  1.  0
4790.  4.79  1.  0
4800.  4.8  1.  0
4810.  4.81  1.  0
4820.  4.82  1.  0
4830.  4.83  1.  0
4840.  4.84  1.  0
4850.  4.85  1.  0
4860.  4.86  1.  0
4870.  4.87  1.  0
4880.  4.88  1.  0
4890.  4.89  1.  0
4900.  4.9  1.  0
4910.  4.91  1.  0
4920.  4.92  1.  0
4930.  4.93  1.  0
4940.  4.94  1.  0
4950.  4.95  1.  0
4960.  4.96  1.  0
4970.  4.97  1.  0
4980.  4.98  1.  0
4990.  4.99  1.  0
5000.  5.  1.  0
5010.  5.01  1.  0
5020.  5.02  1.  0
5030.  5.03  1.  0
5040.  5.04  1.  0
5050.  5.05  1.  0
5060.  5.06  1.  0
5070.  5.07  1.  0
5080.  5.08  1.  0
5090.  5.09  1.  0
5100.  5.1  1.  0
5110.  5.11  1.  0
5120.  5.12  1.  0
5130.  5.13  1.  0
5140.  5.14  1.  0
5150.  5.15  1.  0
5160.  5.16  1.  0
5170.  5.17  1.  0
5180.  5.18  1.  0
5190.  5.19  1.  0
5200.  5.2  1.  0
5210.  5.21  1.  0
5220.  5.22  1.  0
5230.  5.23  1.  0
5240.  5.24  1.  0
5250.  5.25  1.  0
5260.  5.26  1.  0
5270.  5.27  1.  0
5280.  5.28  1.  0
5290.  5.29  1.  0
5300.  5.3  1.  0
5310.  5.31  1.  0
5320.  5.32  1.  0
5330.  5.33  1.  0
5340.  5.34  1.  0
5350.  5.35  1.  0
5360.  5.36  1.  0
5370.  5.37  1.  0
5380.  5.38  1.  0
5390.  5.39  1.  0
5400.  5.4  1.  0
5410.  5.41  1.  0
5420.  5.42  1.  0
5430.  5.43  1.  0
5440.  5.44  1.  0
5450.  5.45  1.  0
5460.  5.46  1.  0
5470.  5.47  1.  0
5480.  5.48  1.  0
5490.  5.49  1.  0
5500.  5.5  1.  0
5510.  5.51  1.  0
5520.  5.52  1.  0
5530.  5.53  1.  0
5540.  5.54  1.  0
5550.  5.55  1.  0
5560.  5.56  1.  0
5570.  5.57  1.  0
5580.  5.58  1.  0
5590.  5.59  1.  0
5600.  5.6  1.  0
5610.  5.61  1.  0
5620.  5.62  1.  0
5630.  5.63  1.  0
5640.  5.64  1.  0
5650.  5.65  1.  0
5660.  5.66  1.  0
5670.  5.67  1.  0
5680.  5.68  1.  0
5690.  5.69  1.  0
5700.  5.7  1.  0
5710.  5.71  1.  0
5720.  5.72  1.  0
5730.  5.73  1.  0
5740.  5.74  1.  0
5750.  5.75  1.  0
5760.  5.76  1.  0
5770.  5.77  1.  0
5780.  5.78  1.  0
5790.  5.79  1.  0
5800.  5.8  1.  0
5810.  5.81  1.  0
5820.  5.82  1.  0
5830.  5.83  1.  0
5840.  5.84  1.  0
5850.  5.85  1.  0
5860.  5.86  1.  0
5870.  5.87  1.  0
5880.  5.88  1.  0
5890.  5.89  1.  0
5900.  5.9  1.  0
5910.  5.91  1.  0
5920.  5.92  1.  0
5930.  5.93  1.  0
5940.  5.94  1.  0
5950.  5.95  1.  0
5960.  5.96  1.  0
5970.  5.97  1.  0
5980.  5.98  1.  0
5990.  5.99  1.  0
6000.  6.  1.  0
6010.  6.01  1.  0
6020.  6.02  1.  0
6030.  6.03  1.  0
6040.  6.04  1.  0
6050.  6.05  1.  0
6060.  6.06  1.  0
6070.  6.07  1.  0
6080.  6.08  1.  0
6090.  6.09  1.  0
6100.  6.1  1.  0
6110.  6.11  1.  0
6120.  6.12  1.  0
6130.  6.13  1.  0
6140.  6.14  1.  0
6150.  6.15  1.  0
6160.  6.16  1.  0
6170.  6.17  1.  0
6180.  6.18  1.  0
6190.  6.19  1.  0
6200.  6.2  1.  0
6210.  6.21  1.  0
6220.  6.22  1.  0
6230.  6.23  1.  0
6240.  6.24  1.  0
6250.  6.25  1.  0
6260.  6.26  1.  0
6270.  6.27  1.  0
6280.  6.28  1.  0
6290.  6.29  1.  0
6300.  6.3  1.  0
6310.  6.31  1.  0
6320.  6.32  1.  0
6330.  6.33  1.  0
6340.  6.34  1.  0
6350.  6.35  1.  0
6360.  6.36  1.  0
6370.  6.37  1.  0
6380.  6.38  1.  0
6390.  6.39  1.  0
6400.  6.4  1.  0
6410.  6.41  1.  0
6420.  6.42  1.  0
6430.  6.43  1.  0
6440.  6.44  1.  0
6450.  6.45  1.  0
6460.  6.46  1.  0
6470.  6.47  1.  0
6480.  6.48  1.  0
6490.  6.49  1.  0
6500.  6.5  1.  0
6510.  6.51  1.  0
6520.  6.52  1.  0
6530.  6.53  1.  0
6540.  6.54  1.  0
6550.  6.55  1.  0
6560.  6.56  1.  0
6570.  6.57  1.  0
6580.  6.58  1.  0
6590.  6.59  1.  0
6600.  6.6  1.  0
6610.  6.61  1.  0
6620.  6.62  1.  0
6630.  6.63  1.  0
6640.  6.64  1.  0
6650.  6.65  1.  0
6660.  6.66  1.  0
6670.  6.67  1.  0
6680.  6.68  1.  0
6690.  6.69  1.  0
6700.  6.7  1.  0
6710.  6.71  1.  0
6720.  6.72  1.  0
6730.  6.73  1.  0
6740.  6.74  1.  0
6750.  6.75  1.  0
6760.  6.76  1.  0
6770.  6.77  1.  0
6780.  6.78  1.  0
6790.  6.79  1.  0
6800.  6.8  1.  0
6810.  6.81  1.  0
6820.  6.82  1.  0
6830.  6.83  1.  0
6840.  6.84  1.  0
6850.  6.85  1.  0
6860.  6.86  1.  0
6870.  6.87  1.  0
6880.  6.88  1.  0
6890.  6.89  1.  0
6900.  6.9  1.  0
6910.  6.91  1.  0
6920.  6.92  1.  0
6930.  6.93  1.  0
6940.  6.94  1.  0
6950.  6.95  1.  0
6960.  6.96  1.  0
6970.  6.97  1.  0
6980.  6.98  1.  0
6990.  6.99  1.  0
7000.  7.  1.  0
7010.  7.01  1.  0
7020.  7.02  1.  0
7030.  7.03  1.  0
7040.  7.04  1.  0
7050.  7.05  1.  0
7060.  7.06  1.  0
7070.  7.07  1.  0
7080.  7.08  1.  0
7090.  7.09  1.  0
7100.  7.1  1.  0
7110.  7.11  1.  0
7120.  7.12  1.  0
7130.  7.13  1.  0
7140.  7.14  1.  0
7150.  7.15  1.  0
7160.  7.16  1.  0
7170.  7.17  1.  0
7180.  7.18  1.  0
7190.  7.19  1.  0
7200.  7.2  1.  0
7210.  7.21  1.  0
7220.  7.22  1.  0
7230.  7.23  1.  0
7240.  7.24  1.  0
7250.  7.25  1.  0
7260.  7.26  1.  0
7270.  7.27  1.  0
7280.  7.28  1.  0
7290.  7.29  1.  0
7300.  7.3  1.  0
7310.  7.31  1.  0
7320.  7.32  1.  0
7330.  7.33  1.  0
7340.  7.34  1.  0
7350.  7.35  1.  0
7360.  7.36  1.  0
7370.  7.37  1.  0
7380.  7.38  1.  0
7390.  7.39  1.  0
7400.  7.4  1.  0
7410.  7.41  1.  0
7420.  7.42  1.  0
7430.  7.43  1.  0
7440.  7.44  1.  0
7450.  7.45  1.  0
7460.  7.46  1.  0
7470.  7.47  1.  0
7480.  7.48  1.  0
7490.  7.49  1.  0
7500.  7.5  1.  0
7510.  7.51  1.  0
7520.  7.52  1.  0
7530.  7.53  1.  0
7540.  7.54  1.  0
7550.  7.55  1.  0
7560.  7.56  1.  0
7570.  7.57  1.  0
7580.  7.58  1.  0
7590.  7.59  1.  0
7600.  7.6  1.  0
7610.  7.61  1.  0
7620.  7.62  1.  0
7630.  7.63  1.  0
7640.  7.64  1.  0
7650.  7.65  1.  0
7660.  7.66  1.  0
7670.  7.67  1.  0
7680.  7.68  1.  0
7690.  7.69  1.  0
7700.  7.7  1.  0
7710.  7.71  1.  0
7720.  7.72  1.  0
7730.  7.73  1.  0
7740.  7.74  1.  0
7750.  7.75  1.  0
7760.  7.76  1.  0
7770.  7.77  1.  0
7780.  7.78  1.  0
7790.  7.79  1.  0
7800.  7.8  1.  0
7810.  7.81  1.  0
7820.  7.82  1.  0
7830.  7.83  1.  0
7840.  7.84  1.  0
7850.  7.85  1.  0
7860.  7.86  1.  0
7870.  7.87  1.  0
7880.  7.88  1.  0
7890.  7.89  1.  0
7900.  7.9  1.  0
7910.  7.91  1.  0
7920.  7.92  1.  0
7930.  7.93  1.  0
7940.  7.94  1.  0
7950.  7.95  1.  0
7960.  7.96  1.  0
7970.  7.97  1.  0
7980.  7.98  1.  0
7990.  7.99  1.  0
8000.  8.  1.  0
8010.  8.01  1.  0
8020.  8.02  1.  0
8030.  8.03  1.  0
8040.  8.04  1.  0
8050.  8.05  1.  0
8060.  8.06  1.  0
8070.  8.07  1.  0
8080.  8.08  1.  0
8090.  8.09  1.  0
8100.  8.1  1.  0
